Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-03-01,16:00:00,2381.46,2386.13,2381.46,2385.91,0,0
2017-03-01,17:00:00,2386.53,2389.69,2385.97,2388.95,0,0
2017-03-01,18:00:00,2388.96,2394.18,2388.4,2393.15,0,0
2017-03-01,19:00:00,2393.18,2398.59,2393.18,2396.12,0,0
2017-03-01,20:00:00,2396.17,2397.46,2395.54,2396.81,0,0
2017-03-01,21:00:00,2396.85,2400.97,2395.71,2400.57,0,0
2017-03-01,22:00:00,2400.55,2400.55,2395.1,2395.96,0,0
2017-03-02,16:00:00,2394.33,2394.33,2389.06,2392.01,0,0
2017-03-02,17:00:00,2392.02,2392.02,2388.09,2388.6,0,0
2017-03-02,18:00:00,2388.65,2388.65,2383.73,2387.47,0,0
2017-03-02,19:00:00,2387.51,2387.59,2384.25,2386.5,0,0
2017-03-02,20:00:00,2386.38,2387.2,2385.07,2386.15,0,0
2017-03-02,21:00:00,2386.16,2388.59,2384.46,2387.49,0,0
2017-03-02,22:00:00,2387.46,2387.46,2380.17,2381.92,0,0
2017-03-03,16:00:00,2380.12,2382.39,2378.62,2378.62,0,0
2017-03-03,17:00:00,2378.54,2380.91,2375.44,2377.03,0,0
2017-03-03,18:00:00,2376.67,2378.8,2376.02,2378.58,0,0
2017-03-03,19:00:00,2378.56,2380.86,2377.6,2379.98,0,0
2017-03-03,20:00:00,2379.84,2381.57,2377.33,2380.67,0,0
2017-03-03,21:00:00,2380.66,2382.11,2379.52,2381.75,0,0
2017-03-03,22:00:00,2381.65,2383.89,2380.39,2383.12,0,0
2017-03-06,16:00:00,2374.08,2374.08,2369.7,2373.68,0,0
2017-03-06,17:00:00,2373.56,2374.06,2368.3,2368.98,0,0
2017-03-06,18:00:00,2369.04,2371.3,2367.99,2369.7,0,0
2017-03-06,19:00:00,2369.45,2373.13,2369.18,2372.97,0,0
2017-03-06,20:00:00,2373.01,2377.17,2372.98,2375.7,0,0
2017-03-06,21:00:00,2375.72,2376.15,2375.06,2375.53,0,0
2017-03-06,22:00:00,2375.86,2378.7,2375.04,2375.31,0,0
2017-03-07,16:00:00,2370.69,2371.59,2367.15,2369.59,0,0
2017-03-07,17:00:00,2369.44,2375.09,2369.12,2372.51,0,0
2017-03-07,18:00:00,2372.47,2373.13,2368.08,2370.16,0,0
2017-03-07,19:00:00,2370.08,2370.96,2368.21,2370.92,0,0
2017-03-07,20:00:00,2370.95,2372.39,2369.36,2369.55,0,0
2017-03-07,21:00:00,2369.42,2372.05,2369.18,2371.63,0,0
2017-03-07,22:00:00,2371.59,2372.07,2365.51,2368.39,0,0
2017-03-08,16:00:00,2369.71,2373.07,2368.62,2370.78,0,0
2017-03-08,17:00:00,2370.94,2372.06,2367.68,2371.19,0,0
2017-03-08,18:00:00,2371.12,2372.25,2365.81,2367.37,0,0
2017-03-08,19:00:00,2367.15,2369.51,2366.66,2368.99,0,0
2017-03-08,20:00:00,2368.75,2371.75,2368.64,2369.99,0,0
2017-03-08,21:00:00,2370.01,2370.17,2364.2,2367.25,0,0
2017-03-08,22:00:00,2367.43,2368.18,2361.04,2362.98,0,0
2017-03-09,16:00:00,2363.68,2367.07,2361.83,2365.57,0,0
2017-03-09,17:00:00,2365.62,2369.08,2364.11,2365.86,0,0
2017-03-09,18:00:00,2366.3,2367.62,2364.48,2365.82,0,0
2017-03-09,19:00:00,2365.8,2366.83,2364.09,2365.48,0,0
2017-03-09,20:00:00,2365.52,2366.38,2361.32,2361.6,0,0
2017-03-09,21:00:00,2361.65,2361.97,2354.54,2359.85,0,0
2017-03-09,22:00:00,2360.04,2366.41,2360.02,2364.87,0,0
2017-03-10,16:00:00,2374.8,2376.62,2371.28,2376.22,0,0
2017-03-10,17:00:00,2376.4,2376.83,2369.06,2369.44,0,0
2017-03-10,18:00:00,2369.14,2371.92,2366.97,2370.23,0,0
2017-03-10,19:00:00,2370.24,2371.47,2365.31,2367.06,0,0
2017-03-10,20:00:00,2367.07,2368.21,2363.05,2367.98,0,0
2017-03-10,21:00:00,2368,2370.69,2366.98,2369.83,0,0
2017-03-10,22:00:00,2369.82,2373.57,2369.82,2372.6,0,0
2017-03-13,15:00:00,2371.88,2374.24,2370.76,2370.76,0,0
2017-03-13,16:00:00,2370.64,2372.7,2369.91,2371.06,0,0
2017-03-13,17:00:00,2371,2372.21,2368.52,2372.16,0,0
2017-03-13,18:00:00,2372.18,2372.81,2369.87,2371.24,0,0
2017-03-13,19:00:00,2371.22,2371.8,2369.48,2370.77,0,0
2017-03-13,20:00:00,2370.78,2372.64,2370.13,2372.64,0,0
2017-03-13,21:00:00,2372.68,2374.25,2372.01,2373.47,0,0
2017-03-14,15:00:00,2367.7,2368.22,2363.19,2364.23,0,0
2017-03-14,16:00:00,2364.04,2364.28,2358.18,2361.85,0,0
2017-03-14,17:00:00,2362.26,2366.03,2359.82,2365.53,0,0
2017-03-14,18:00:00,2365.51,2366.11,2360.42,2361.5,0,0
2017-03-14,19:00:00,2361.48,2364.72,2361.2,2363.24,0,0
2017-03-14,20:00:00,2363.23,2365.32,2362.34,2363.62,0,0
2017-03-14,21:00:00,2363.64,2366.29,2363.49,2365.45,0,0
2017-03-15,15:00:00,2370.52,2372.14,2368.96,2371.55,0,0
2017-03-15,16:00:00,2371.65,2373.29,2370.52,2371.77,0,0
2017-03-15,17:00:00,2371.96,2373.98,2371.87,2373.49,0,0
2017-03-15,18:00:00,2373.47,2377.29,2373.4,2376.7,0,0
2017-03-15,19:00:00,2376.59,2377.2,2373.64,2374.03,0,0
2017-03-15,20:00:00,2374.35,2386.12,2374.35,2384.01,0,0
2017-03-15,21:00:00,2384.25,2390,2383.05,2385.26,0,0
2017-03-16,15:00:00,2387.89,2387.99,2385.51,2386.56,0,0
2017-03-16,16:00:00,2386.17,2388.07,2381.59,2383.05,0,0
2017-03-16,17:00:00,2383,2383.14,2377.62,2380.74,0,0
2017-03-16,18:00:00,2380.44,2383.45,2379.3,2382.84,0,0
2017-03-16,19:00:00,2382.82,2383.07,2380.11,2381.81,0,0
2017-03-16,20:00:00,2381.78,2382.71,2378.32,2378.57,0,0
2017-03-16,21:00:00,2378.56,2381.41,2377.18,2381.38,0,0
2017-03-17,15:00:00,2383.35,2384.07,2381.43,2382.38,0,0
2017-03-17,16:00:00,2382.41,2382.8,2379.37,2380.13,0,0
2017-03-17,17:00:00,2380.15,2380.58,2377.64,2380.58,0,0
2017-03-17,18:00:00,2380.81,2382.11,2380.51,2381.09,0,0
2017-03-17,19:00:00,2381.07,2383.59,2381.06,2382.89,0,0
2017-03-17,20:00:00,2382.97,2385.66,2382.75,2382.77,0,0
2017-03-17,21:00:00,2382.81,2383.48,2377.85,2378.25,0,0
2017-03-20,15:00:00,2377.51,2377.51,2373.56,2375,0,0
2017-03-20,16:00:00,2374.86,2379.51,2374.75,2379.05,0,0
2017-03-20,17:00:00,2378.97,2379.42,2376.16,2377.76,0,0
2017-03-20,18:00:00,2377.77,2378.18,2375.63,2377.2,0,0
2017-03-20,19:00:00,2377.22,2377.25,2371.4,2372.68,0,0
2017-03-20,20:00:00,2372.87,2374.22,2369.66,2371.42,0,0
2017-03-20,21:00:00,2371.44,2376.15,2371.15,2373.47,0,0
2017-03-21,15:00:00,2379.4,2381.93,2377.77,2377.77,0,0
2017-03-21,16:00:00,2377.17,2377.28,2358.34,2360.24,0,0
2017-03-21,17:00:00,2360.26,2360.63,2348.58,2357.06,0,0
2017-03-21,18:00:00,2356.96,2359.76,2349.99,2352.59,0,0
2017-03-21,19:00:00,2352.63,2353.64,2344.83,2345.06,0,0
2017-03-21,20:00:00,2345.07,2352.89,2344.25,2350.46,0,0
2017-03-21,21:00:00,2350.39,2352.07,2341.9,2344.02,0,0
2017-03-22,15:00:00,2342.97,2345.35,2338.21,2338.35,0,0
2017-03-22,16:00:00,2338.89,2345.09,2336.45,2345.03,0,0
2017-03-22,17:00:00,2344.8,2351.16,2342.19,2348.52,0,0
2017-03-22,18:00:00,2348.25,2349.51,2342.96,2344.48,0,0
2017-03-22,19:00:00,2344.49,2347.79,2340.51,2342.69,0,0
2017-03-22,20:00:00,2342.63,2348.4,2342.63,2347.87,0,0
2017-03-22,21:00:00,2347.69,2351.8,2346.79,2348.45,0,0
2017-03-23,15:00:00,2345.97,2349.56,2342.98,2347.5,0,0
2017-03-23,16:00:00,2347.88,2355.18,2346.66,2353.76,0,0
2017-03-23,17:00:00,2353.56,2358.9,2353.56,2356.59,0,0
2017-03-23,18:00:00,2356.58,2358.73,2356.34,2358.55,0,0
2017-03-23,19:00:00,2358.59,2358.59,2349.12,2352.99,0,0
2017-03-23,20:00:00,2352.95,2354.97,2351.42,2352.28,0,0
2017-03-23,21:00:00,2352.21,2352.3,2342.36,2345.96,0,0
2017-03-24,15:00:00,2349.93,2353.7,2349.61,2352.11,0,0
2017-03-24,16:00:00,2352.09,2355.61,2351.02,2355.05,0,0
2017-03-24,17:00:00,2355.32,2356.22,2352.54,2354.31,0,0
2017-03-24,18:00:00,2354.22,2354.83,2347.6,2351.06,0,0
2017-03-24,19:00:00,2351.09,2351.95,2345.49,2345.62,0,0
2017-03-24,20:00:00,2345.9,2348.05,2341.08,2341.34,0,0
2017-03-24,21:00:00,2341.51,2350.51,2335.75,2343.98,0,0
2017-03-27,16:00:00,2327.97,2331.58,2322.25,2330.89,0,0
2017-03-27,17:00:00,2330.42,2334.46,2327.63,2334.37,0,0
2017-03-27,18:00:00,2334.35,2339.31,2332.1,2337.68,0,0
2017-03-27,19:00:00,2337.62,2341.9,2336.98,2341.23,0,0
2017-03-27,20:00:00,2341.09,2343.79,2337.93,2338.67,0,0
2017-03-27,21:00:00,2338.69,2341.54,2336.25,2341.37,0,0
2017-03-27,22:00:00,2341.29,2344.9,2340.6,2341.59,0,0
2017-03-28,16:00:00,2339.09,2343.53,2337.63,2338.99,0,0
2017-03-28,17:00:00,2339.42,2346,2339.42,2346,0,0
2017-03-28,18:00:00,2345.85,2354.62,2345.85,2353.41,0,0
2017-03-28,19:00:00,2353.32,2355.25,2352.14,2353.81,0,0
2017-03-28,20:00:00,2354.03,2360.7,2354.03,2360.54,0,0
2017-03-28,21:00:00,2360.41,2363.53,2359.35,2360.42,0,0
2017-03-28,22:00:00,2360.5,2362.24,2358.23,2358.57,0,0
2017-03-29,16:00:00,2356.54,2358.17,2352.97,2358.17,0,0
2017-03-29,17:00:00,2358.68,2362.42,2356.4,2361.33,0,0
2017-03-29,18:00:00,2361.1,2361.55,2356.11,2358.59,0,0
2017-03-29,19:00:00,2358.68,2360.41,2357.28,2357.99,0,0
2017-03-29,20:00:00,2357.88,2361.44,2357.7,2361.25,0,0
2017-03-29,21:00:00,2361.26,2362.67,2359.86,2362.16,0,0
2017-03-29,22:00:00,2362.2,2363.35,2360.14,2361.13,0,0
2017-03-30,16:00:00,2360.87,2363.61,2358.58,2363.09,0,0
2017-03-30,17:00:00,2362.94,2370.17,2362.9,2369.86,0,0
2017-03-30,18:00:00,2369.91,2370.42,2366.06,2366.06,0,0
2017-03-30,19:00:00,2365.95,2367.09,2363.16,2364.45,0,0
2017-03-30,20:00:00,2364.41,2368.95,2364.22,2367.61,0,0
2017-03-30,21:00:00,2367.69,2370.04,2366.41,2367.37,0,0
2017-03-30,22:00:00,2367.38,2369.41,2366.72,2368.06,0,0
2017-03-31,16:00:00,2364.35,2366.59,2362.65,2365.84,0,0
2017-03-31,17:00:00,2365.85,2368.96,2364.66,2367.02,0,0
2017-03-31,18:00:00,2366.95,2368.86,2366.24,2367.09,0,0
2017-03-31,19:00:00,2367.1,2369.21,2366.83,2367.91,0,0
2017-03-31,20:00:00,2367.92,2370.35,2367.12,2367.12,0,0
2017-03-31,21:00:00,2367.08,2367.24,2363.59,2364.63,0,0
2017-03-31,22:00:00,2364.64,2369.92,2362.63,2362.72,0,0
2017-04-03,16:00:00,2362.84,2365.84,2361.95,2363.09,0,0
2017-04-03,17:00:00,2363.05,2364.05,2352.01,2352.06,0,0
2017-04-03,18:00:00,2352.21,2353.58,2347.36,2348.6,0,0
2017-04-03,19:00:00,2348.54,2353.49,2344.74,2353.49,0,0
2017-04-03,20:00:00,2353.51,2354.84,2350.06,2352.62,0,0
2017-04-03,21:00:00,2352.71,2357.79,2350.33,2356.63,0,0
2017-04-03,22:00:00,2356.53,2360.39,2356.12,2358.84,0,0
2017-04-04,16:00:00,2354.49,2357.66,2354.03,2355.03,0,0
2017-04-04,17:00:00,2356.01,2356.19,2350.95,2353.65,0,0
2017-04-04,18:00:00,2353.51,2359.73,2353.31,2358.26,0,0
2017-04-04,19:00:00,2358.14,2358.89,2355.15,2355.58,0,0
2017-04-04,20:00:00,2355.38,2357.99,2354.4,2357.53,0,0
2017-04-04,21:00:00,2357.56,2360.15,2357.46,2357.46,0,0
2017-04-04,22:00:00,2357.35,2360.32,2356.14,2360.16,0,0
2017-04-05,16:00:00,2367.08,2373.7,2366.77,2373.32,0,0
2017-04-05,17:00:00,2373.4,2378.25,2371.94,2375.74,0,0
2017-04-05,18:00:00,2375.94,2376.5,2368.98,2372.31,0,0
2017-04-05,19:00:00,2372.36,2376.47,2371.92,2375.53,0,0
2017-04-05,20:00:00,2375.51,2378.03,2375.51,2377.04,0,0
2017-04-05,21:00:00,2376.96,2376.96,2365.13,2365.73,0,0
2017-04-05,22:00:00,2365.64,2367.79,2350.81,2352.95,0,0
2017-04-06,16:00:00,2353.79,2357.39,2348.99,2357,0,0
2017-04-06,17:00:00,2357.43,2359.11,2353.53,2356.41,0,0
2017-04-06,18:00:00,2356.73,2361.01,2356.73,2359.9,0,0
2017-04-06,19:00:00,2360.11,2360.64,2356.18,2357.63,0,0
2017-04-06,20:00:00,2357.68,2363.83,2357.31,2360.64,0,0
2017-04-06,21:00:00,2360.59,2361.23,2353.14,2353.81,0,0
2017-04-06,22:00:00,2353.84,2358.24,2353.81,2357.49,0,0
2017-04-07,16:00:00,2355.76,2360.81,2350.9,2351.84,0,0
2017-04-07,17:00:00,2351.3,2359.36,2350.79,2355.73,0,0
2017-04-07,18:00:00,2355.79,2357.48,2353.55,2356.58,0,0
2017-04-07,19:00:00,2356.64,2359.48,2356.58,2359.42,0,0
2017-04-07,20:00:00,2359.25,2363.67,2357.79,2361.02,0,0
2017-04-07,21:00:00,2361.04,2362.86,2358.38,2358.38,0,0
2017-04-07,22:00:00,2358.28,2360.05,2355.25,2355.54,0,0
2017-04-10,16:00:00,2357.16,2363.49,2356.86,2362.85,0,0
2017-04-10,17:00:00,2363.58,2366.28,2362.09,2362.18,0,0
2017-04-10,18:00:00,2362.14,2363.69,2354.67,2356.8,0,0
2017-04-10,19:00:00,2356.86,2360.67,2351.52,2360.34,0,0
2017-04-10,20:00:00,2360.13,2363.1,2359.97,2361.81,0,0
2017-04-10,21:00:00,2361.85,2362.39,2358.14,2361.77,0,0
2017-04-10,22:00:00,2361.75,2363.47,2355.62,2357.16,0,0
2017-04-11,16:00:00,2353.4,2355.11,2345.07,2348.07,0,0
2017-04-11,17:00:00,2348.63,2350.75,2337.74,2340.19,0,0
2017-04-11,18:00:00,2340.26,2343.89,2339.02,2342.9,0,0
2017-04-11,19:00:00,2342.86,2350.05,2341.43,2349.3,0,0
2017-04-11,20:00:00,2349.47,2352.78,2348.07,2349.63,0,0
2017-04-11,21:00:00,2349.6,2353.46,2347.03,2351.65,0,0
2017-04-11,22:00:00,2351.62,2353.96,2346.78,2353.78,0,0
2017-04-12,16:00:00,2352.02,2352.02,2348.09,2350.37,0,0
2017-04-12,17:00:00,2350.56,2352.65,2345.45,2345.85,0,0
2017-04-12,18:00:00,2346,2347.74,2341.25,2343.54,0,0
2017-04-12,19:00:00,2343.64,2345.68,2341.78,2342.83,0,0
2017-04-12,20:00:00,2342.8,2349.7,2342.8,2349.55,0,0
2017-04-12,21:00:00,2349.85,2349.85,2343.06,2345.3,0,0
2017-04-12,22:00:00,2345.36,2346.6,2342.37,2344.93,0,0
2017-04-13,16:00:00,2341.06,2346.22,2338.67,2344.93,0,0
2017-04-13,17:00:00,2345.09,2348.06,2344.45,2346.56,0,0
2017-04-13,18:00:00,2346.64,2348.18,2345.18,2346.62,0,0
2017-04-13,19:00:00,2346.55,2346.55,2338.17,2339.25,0,0
2017-04-13,20:00:00,2339.36,2339.37,2333.94,2334.84,0,0
2017-04-13,21:00:00,2334.8,2339.59,2334.35,2338.58,0,0
2017-04-13,22:00:00,2338.41,2338.99,2328.95,2328.95,0,0
2017-04-17,16:00:00,2332.62,2336.4,2332.51,2335.95,0,0
2017-04-17,17:00:00,2335.96,2340.84,2335.8,2339.76,0,0
2017-04-17,18:00:00,2339.88,2342.7,2339.31,2339.59,0,0
2017-04-17,19:00:00,2339.41,2342.55,2339.41,2340.94,0,0
2017-04-17,20:00:00,2340.93,2343.02,2340.68,2342.09,0,0
2017-04-17,21:00:00,2342.11,2344.1,2341.55,2342.35,0,0
2017-04-17,22:00:00,2342.23,2349.12,2341.76,2349.01,0,0
2017-04-18,16:00:00,2342.12,2347.94,2339.02,2347.94,0,0
2017-04-18,17:00:00,2348.26,2348.26,2340.96,2342.26,0,0
2017-04-18,18:00:00,2342.86,2344.56,2336.51,2336.53,0,0
2017-04-18,19:00:00,2336.19,2338.93,2334.57,2337.8,0,0
2017-04-18,20:00:00,2337.91,2341.93,2336.43,2341.66,0,0
2017-04-18,21:00:00,2341.71,2344.79,2341.16,2342.11,0,0
2017-04-18,22:00:00,2342.19,2344.71,2340.37,2342.19,0,0
2017-04-19,16:00:00,2348.77,2352.54,2347.75,2352.16,0,0
2017-04-19,17:00:00,2352.4,2352.44,2346.65,2348.17,0,0
2017-04-19,18:00:00,2348.05,2350.22,2347.17,2347.29,0,0
2017-04-19,19:00:00,2347.37,2347.64,2343.93,2346.07,0,0
2017-04-19,20:00:00,2346.08,2346.08,2342.05,2343.84,0,0
2017-04-19,21:00:00,2343.86,2344.69,2337.25,2338.33,0,0
2017-04-19,22:00:00,2338.41,2340.41,2335.05,2338.17,0,0
2017-04-20,16:00:00,2342.69,2345.71,2340.98,2341.84,0,0
2017-04-20,17:00:00,2342.08,2347.5,2342.08,2346.61,0,0
2017-04-20,18:00:00,2346.69,2352.46,2344.98,2351.99,0,0
2017-04-20,19:00:00,2352.38,2357.3,2351.97,2355.72,0,0
2017-04-20,20:00:00,2355.74,2361.35,2354.47,2360.41,0,0
2017-04-20,21:00:00,2360.56,2360.58,2358.12,2358.12,0,0
2017-04-20,22:00:00,2358,2359.82,2355.83,2355.84,0,0
2017-04-21,16:00:00,2354.94,2356.18,2352.53,2353.51,0,0
2017-04-21,17:00:00,2353.83,2355.14,2350.61,2351.77,0,0
2017-04-21,18:00:00,2351.71,2354.1,2348.86,2353.25,0,0
2017-04-21,19:00:00,2353.26,2353.26,2349.68,2350.27,0,0
2017-04-21,20:00:00,2350.42,2351.49,2344.51,2351.15,0,0
2017-04-21,21:00:00,2351.11,2353.01,2349.96,2351.35,0,0
2017-04-21,22:00:00,2351.48,2352.08,2348.06,2348.69,0,0
2017-04-24,16:00:00,2370.33,2374.3,2370.33,2373.13,0,0
2017-04-24,17:00:00,2373.06,2374.85,2371.3,2372.8,0,0
2017-04-24,18:00:00,2372.97,2373.46,2369.21,2369.5,0,0
2017-04-24,19:00:00,2369.7,2372.49,2369.69,2371.8,0,0
2017-04-24,20:00:00,2371.76,2374.02,2371.63,2373.73,0,0
2017-04-24,21:00:00,2373.72,2376.02,2372.79,2374.33,0,0
2017-04-24,22:00:00,2374.47,2376.98,2373.52,2374.15,0,0
2017-04-25,16:00:00,2382.11,2387.14,2381.35,2386.93,0,0
2017-04-25,17:00:00,2386.85,2390.34,2386.55,2386.93,0,0
2017-04-25,18:00:00,2386.72,2389.16,2386.55,2388.64,0,0
2017-04-25,19:00:00,2388.56,2389.63,2386.25,2387.1,0,0
2017-04-25,20:00:00,2387.11,2390.04,2386.95,2389.49,0,0
2017-04-25,21:00:00,2389.24,2391.2,2388.9,2389.38,0,0
2017-04-25,22:00:00,2389.37,2392.48,2388.56,2388.61,0,0
2017-04-26,16:00:00,2389.01,2391.43,2388.06,2391,0,0
2017-04-26,17:00:00,2391.07,2393.98,2389.95,2393.75,0,0
2017-04-26,18:00:00,2393.61,2398.12,2390.29,2392.21,0,0
2017-04-26,19:00:00,2391.92,2396.6,2391.36,2396.49,0,0
2017-04-26,20:00:00,2396.39,2397.81,2391.98,2393.32,0,0
2017-04-26,21:00:00,2393.25,2395.19,2391.32,2393.82,0,0
2017-04-26,22:00:00,2393.83,2395.79,2386.76,2387.45,0,0
2017-04-27,16:00:00,2390.3,2390.3,2386.88,2388.95,0,0
2017-04-27,17:00:00,2389.1,2391.11,2383.35,2384.95,0,0
2017-04-27,18:00:00,2384.78,2386.61,2382.69,2384.02,0,0
2017-04-27,19:00:00,2384,2391.86,2384,2391.86,0,0
2017-04-27,20:00:00,2391.84,2392.08,2389.21,2389.73,0,0
2017-04-27,21:00:00,2389.56,2390.87,2388.35,2389.95,0,0
2017-04-27,22:00:00,2389.92,2389.92,2387.08,2388.77,0,0
2017-04-28,16:00:00,2392.54,2392.54,2387.58,2388.14,0,0
2017-04-28,17:00:00,2388.32,2388.88,2384.91,2386.74,0,0
2017-04-28,18:00:00,2386.81,2387.3,2383.13,2384.03,0,0
2017-04-28,19:00:00,2384.1,2386.13,2384.1,2385.1,0,0
2017-04-28,20:00:00,2385.11,2385.59,2383.25,2383.82,0,0
2017-04-28,21:00:00,2383.61,2384.6,2382.37,2383.33,0,0
2017-04-28,22:00:00,2383.37,2385.3,2382.88,2384.2,0,0
2017-05-01,16:00:00,2388.5,2389.19,2387.18,2387.9,0,0
2017-05-01,17:00:00,2387.06,2391.05,2384.85,2390.53,0,0
2017-05-01,18:00:00,2390.49,2390.96,2388.87,2389.99,0,0
2017-05-01,19:00:00,2390.11,2391.44,2386.25,2388.37,0,0
2017-05-01,20:00:00,2388.42,2392.56,2387.78,2392.56,0,0
2017-05-01,21:00:00,2392.95,2394.47,2391.23,2392.09,0,0
2017-05-01,22:00:00,2392.08,2393.83,2388.33,2388.33,0,0
2017-05-02,16:00:00,2391.05,2392.9,2386.44,2386.56,0,0
2017-05-02,17:00:00,2386.35,2388.91,2385.96,2387.72,0,0
2017-05-02,18:00:00,2387.57,2388.96,2386.69,2388.45,0,0
2017-05-02,19:00:00,2388.43,2391.75,2388.43,2391,0,0
2017-05-02,20:00:00,2390.99,2391.63,2389.05,2389.36,0,0
2017-05-02,21:00:00,2389.35,2390.42,2386.62,2387.26,0,0
2017-05-02,22:00:00,2387.21,2391.17,2386.71,2391.17,0,0
2017-05-03,16:00:00,2385.13,2387.45,2383.98,2386.36,0,0
2017-05-03,17:00:00,2386.43,2386.81,2380,2381.23,0,0
2017-05-03,18:00:00,2381.17,2385.88,2381.01,2385.42,0,0
2017-05-03,19:00:00,2385.43,2385.98,2384.05,2384.85,0,0
2017-05-03,20:00:00,2384.88,2385.5,2382.56,2384.61,0,0
2017-05-03,21:00:00,2384.65,2387.67,2383.07,2386.87,0,0
2017-05-03,22:00:00,2386.93,2389.81,2385.72,2388.13,0,0
2017-05-04,16:00:00,2390.22,2391.4,2385.27,2386.74,0,0
2017-05-04,17:00:00,2386.77,2390.61,2386.26,2388.11,0,0
2017-05-04,18:00:00,2388.13,2390.72,2387.03,2387.27,0,0
2017-05-04,19:00:00,2387.23,2387.74,2380.37,2387.62,0,0
2017-05-04,20:00:00,2387.39,2388.63,2385.5,2387.25,0,0
2017-05-04,21:00:00,2387.27,2389.71,2384.53,2387.34,0,0
2017-05-04,22:00:00,2387.3,2390.01,2386.5,2389.52,0,0
2017-05-05,16:00:00,2392.37,2394.67,2390.79,2390.96,0,0
2017-05-05,17:00:00,2390.7,2392.73,2389.4,2391.3,0,0
2017-05-05,18:00:00,2391.42,2393.08,2390.29,2393.08,0,0
2017-05-05,19:00:00,2392.94,2393.32,2389.72,2391.61,0,0
2017-05-05,20:00:00,2391.68,2393.47,2390.91,2393.29,0,0
