Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-07-14,22:00:00,2458.91,2463.54,2458.11,2459.27,0,0
2017-07-17,16:00:00,2458.42,2460.72,2457.25,2460.41,0,0
2017-07-17,17:00:00,2460.36,2461.78,2458.93,2461.62,0,0
2017-07-17,18:00:00,2461.58,2462.31,2459.28,2460.15,0,0
2017-07-17,19:00:00,2460.1,2462.03,2459.9,2461.79,0,0
2017-07-17,20:00:00,2461.78,2462.82,2460.37,2460.71,0,0
2017-07-17,21:00:00,2460.72,2460.93,2459.09,2459.37,0,0
2017-07-17,22:00:00,2459.58,2459.88,2457.83,2459.14,0,0
2017-07-18,16:00:00,2455.88,2455.88,2452.63,2454.98,0,0
2017-07-18,17:00:00,2455.08,2457.2,2450.39,2455.06,0,0
2017-07-18,18:00:00,2455.97,2458.25,2454.49,2457.47,0,0
2017-07-18,19:00:00,2457.5,2458.26,2456.26,2456.28,0,0
2017-07-18,20:00:00,2456.21,2458.65,2455.05,2458.25,0,0
2017-07-18,21:00:00,2458.22,2459.14,2457.36,2458.46,0,0
2017-07-18,22:00:00,2458.43,2460.9,2458.26,2460.61,0,0
2017-07-19,16:00:00,2463.85,2467.42,2463.85,2467.35,0,0
2017-07-19,17:00:00,2467.33,2468.69,2465.21,2466.92,0,0
2017-07-19,18:00:00,2467,2469.4,2466.78,2468.9,0,0
2017-07-19,19:00:00,2468.95,2470.13,2468.87,2469.39,0,0
2017-07-19,20:00:00,2469.44,2471.37,2469.4,2470.77,0,0
2017-07-19,21:00:00,2470.75,2471.95,2470.64,2471.49,0,0
2017-07-19,22:00:00,2471.56,2473.83,2471.28,2473.83,0,0
2017-07-20,16:00:00,2476.33,2477.55,2474.38,2476.32,0,0
2017-07-20,17:00:00,2476.25,2476.53,2468.52,2474.4,0,0
2017-07-20,18:00:00,2474.37,2475.76,2470.42,2473.22,0,0
2017-07-20,19:00:00,2473.11,2476.31,2472.6,2475.95,0,0
2017-07-20,20:00:00,2475.92,2477.02,2474.33,2476.33,0,0
2017-07-20,21:00:00,2476.29,2476.29,2473.25,2475.68,0,0
2017-07-20,22:00:00,2475.63,2476.94,2473.26,2473.45,0,0
2017-07-21,16:00:00,2467.59,2469.4,2465.58,2466.58,0,0
2017-07-21,17:00:00,2466.36,2468.69,2465.07,2466.14,0,0
2017-07-21,18:00:00,2466.16,2470.31,2465.94,2470.31,0,0
2017-07-21,19:00:00,2470.67,2471.33,2469.21,2471.14,0,0
2017-07-21,20:00:00,2471.07,2472.27,2470.04,2470.75,0,0
2017-07-21,21:00:00,2470.76,2471.12,2469.1,2470.29,0,0
2017-07-21,22:00:00,2470.35,2472.54,2468.58,2472.54,0,0
2017-07-24,16:00:00,2471.79,2471.8,2467.61,2469.57,0,0
2017-07-24,17:00:00,2469.75,2469.75,2467.22,2467.8,0,0
2017-07-24,18:00:00,2467.87,2469.31,2466.32,2469.09,0,0
2017-07-24,19:00:00,2469.11,2470.37,2469.11,2470.1,0,0
2017-07-24,20:00:00,2470.08,2470.38,2469.41,2469.71,0,0
2017-07-24,21:00:00,2469.68,2471.82,2469.65,2471.38,0,0
2017-07-24,22:00:00,2471.45,2473.09,2469.91,2469.91,0,0
2017-07-25,16:00:00,2477.88,2479.52,2476.32,2477.86,0,0
2017-07-25,17:00:00,2478.02,2478.92,2474.93,2477.45,0,0
2017-07-25,18:00:00,2477.46,2480.98,2477.46,2480.34,0,0
2017-07-25,19:00:00,2480.47,2481.21,2479.35,2480,0,0
2017-07-25,20:00:00,2479.99,2480.85,2479.54,2479.87,0,0
2017-07-25,21:00:00,2479.86,2480.25,2478.28,2479.32,0,0
2017-07-25,22:00:00,2479.33,2479.77,2476.37,2477.13,0,0
2017-07-26,16:00:00,2481,2481,2478.69,2479.76,0,0
2017-07-26,17:00:00,2479.88,2481.2,2477.66,2478.26,0,0
2017-07-26,18:00:00,2478.2,2479.36,2478.2,2479.19,0,0
2017-07-26,19:00:00,2479.16,2480.03,2478.64,2478.83,0,0
2017-07-26,20:00:00,2478.65,2478.73,2477.2,2477.21,0,0
2017-07-26,21:00:00,2477.18,2480.17,2477.18,2477.51,0,0
2017-07-26,22:00:00,2477.19,2478.59,2475.22,2477.83,0,0
2017-07-27,16:00:00,2483.65,2483.87,2478.95,2479.38,0,0
2017-07-27,17:00:00,2479.36,2482.96,2479.26,2482.71,0,0
2017-07-27,18:00:00,2482.67,2482.87,2480.7,2482.78,0,0
2017-07-27,19:00:00,2482.75,2482.89,2472.21,2473.27,0,0
2017-07-27,20:00:00,2473.6,2475.01,2459.93,2465.32,0,0
2017-07-27,21:00:00,2465.69,2470.46,2464.16,2467.85,0,0
2017-07-27,22:00:00,2467.83,2475.48,2465.42,2475.42,0,0
2017-07-28,16:00:00,2468.73,2471.62,2467.71,2468.04,0,0
2017-07-28,17:00:00,2468.08,2469.14,2465.12,2466.53,0,0
2017-07-28,18:00:00,2466.6,2469.91,2464.82,2469.71,0,0
2017-07-28,19:00:00,2469.7,2470.72,2469.11,2469.71,0,0
2017-07-28,20:00:00,2469.71,2470.55,2468.65,2469.55,0,0
2017-07-28,21:00:00,2469.58,2471.54,2468.89,2471.22,0,0
2017-07-28,22:00:00,2471.2,2473.53,2469.96,2472.1,0,0
2017-07-31,16:00:00,2476.53,2477.96,2473.24,2473.24,0,0
2017-07-31,17:00:00,2473.31,2473.7,2468.54,2469.85,0,0
2017-07-31,18:00:00,2469.91,2473.34,2469.91,2473.05,0,0
2017-07-31,19:00:00,2472.55,2474.07,2471.25,2473.56,0,0
2017-07-31,20:00:00,2473.62,2474.36,2471.86,2473.55,0,0
2017-07-31,21:00:00,2473.53,2473.91,2471.41,2471.64,0,0
2017-07-31,22:00:00,2471.72,2475.29,2470.3,2470.3,0,0
2017-08-01,16:00:00,2477.65,2478.51,2472.99,2473.38,0,0
2017-08-01,17:00:00,2473.4,2476.17,2472.03,2475.77,0,0
2017-08-01,18:00:00,2475.6,2476.2,2471.14,2475.74,0,0
2017-08-01,19:00:00,2475.75,2476.71,2475.28,2475.75,0,0
2017-08-01,20:00:00,2475.71,2476.72,2475.61,2476.56,0,0
2017-08-01,21:00:00,2476.54,2476.77,2475.47,2476.4,0,0
2017-08-01,22:00:00,2476.42,2476.7,2474.69,2476.35,0,0
2017-08-02,16:00:00,2479.97,2479.97,2474.21,2474.9,0,0
2017-08-02,17:00:00,2474.52,2477.44,2466.51,2467.32,0,0
2017-08-02,18:00:00,2467.65,2472.54,2466.57,2470.75,0,0
2017-08-02,19:00:00,2470.73,2470.98,2468.99,2469.9,0,0
2017-08-02,20:00:00,2469.95,2474.69,2468.87,2474.39,0,0
2017-08-02,21:00:00,2474.4,2476.56,2473.66,2476.1,0,0
2017-08-02,22:00:00,2476.02,2477.57,2474.06,2477.57,0,0
2017-08-03,16:00:00,2475.47,2475.47,2471.24,2471.93,0,0
2017-08-03,17:00:00,2471.45,2474.94,2470.98,2474.48,0,0
2017-08-03,18:00:00,2474.46,2475.09,2471.54,2471.64,0,0
2017-08-03,19:00:00,2471.62,2473.19,2471.16,2472.1,0,0
2017-08-03,20:00:00,2472.2,2473.71,2470.25,2473.09,0,0
2017-08-03,21:00:00,2473.08,2473.87,2471.85,2472.15,0,0
2017-08-03,22:00:00,2472.16,2474.34,2468.86,2472.16,0,0
2017-08-04,16:00:00,2476.9,2479.98,2474.48,2474.68,0,0
2017-08-04,17:00:00,2474.55,2478.09,2472.1,2475.52,0,0
2017-08-04,18:00:00,2475.61,2477.04,2474.34,2476.5,0,0
2017-08-04,19:00:00,2476.53,2476.61,2474.29,2475.48,0,0
2017-08-04,20:00:00,2475.45,2476.47,2474.82,2476.29,0,0
2017-08-04,21:00:00,2476.19,2476.39,2473.7,2474.51,0,0
2017-08-04,22:00:00,2474.44,2476.83,2473.86,2476.83,0,0
2017-08-07,16:00:00,2478.3,2478.3,2475.89,2477.87,0,0
2017-08-07,17:00:00,2477.97,2478.59,2475.94,2477.08,0,0
2017-08-07,18:00:00,2477.01,2478.77,2476.59,2478.43,0,0
2017-08-07,19:00:00,2478.4,2479.68,2478.4,2479.68,0,0
2017-08-07,20:00:00,2479.63,2479.86,2478.28,2478.95,0,0
2017-08-07,21:00:00,2478.97,2479.94,2478.78,2479.41,0,0
2017-08-07,22:00:00,2479.31,2480.92,2479.06,2480.91,0,0
2017-08-08,16:00:00,2477.5,2478.37,2475.57,2478.03,0,0
2017-08-08,17:00:00,2478.18,2484.93,2477.81,2484.84,0,0
2017-08-08,18:00:00,2484.81,2489.79,2484.46,2489.76,0,0
2017-08-08,19:00:00,2489.74,2490.87,2484.64,2484.69,0,0
2017-08-08,20:00:00,2484.68,2485.22,2480.82,2482.93,0,0
2017-08-08,21:00:00,2482.95,2483.09,2479.46,2479.78,0,0
2017-08-08,22:00:00,2479.82,2480.04,2470.32,2474.92,0,0
2017-08-09,16:00:00,2465.35,2469.76,2462.16,2468.9,0,0
2017-08-09,17:00:00,2469.44,2471.35,2465.08,2470.39,0,0
2017-08-09,18:00:00,2470.35,2472.51,2466.18,2472.4,0,0
2017-08-09,19:00:00,2472.43,2472.88,2469.66,2469.76,0,0
2017-08-09,20:00:00,2469.73,2471.25,2468.74,2469.34,0,0
2017-08-09,21:00:00,2469.36,2469.57,2465.33,2467.75,0,0
2017-08-09,22:00:00,2467.71,2474.35,2466.49,2474.02,0,0
2017-08-10,16:00:00,2464.62,2464.81,2458.21,2459.1,0,0
2017-08-10,17:00:00,2459.79,2459.79,2451.14,2455.08,0,0
2017-08-10,18:00:00,2454.79,2455.88,2449.61,2450.87,0,0
2017-08-10,19:00:00,2450.6,2451.35,2444.91,2449.18,0,0
2017-08-10,20:00:00,2449.17,2451.66,2447.13,2448.75,0,0
2017-08-10,21:00:00,2448.64,2455.05,2446.65,2450.39,0,0
2017-08-10,22:00:00,2450.41,2451.5,2437.9,2438.21,0,0
2017-08-11,16:00:00,2439.78,2443.73,2437.91,2441.72,0,0
2017-08-11,17:00:00,2441.3,2448.09,2440.67,2446.68,0,0
2017-08-11,18:00:00,2446.61,2446.64,2440.93,2442.96,0,0
2017-08-11,19:00:00,2443,2445.5,2442.32,2443.87,0,0
2017-08-11,20:00:00,2443.86,2445.63,2443.16,2444.67,0,0
2017-08-11,21:00:00,2444.62,2447.07,2439.56,2439.81,0,0
2017-08-11,22:00:00,2440.04,2444.34,2438.44,2441.32,0,0
2017-08-14,16:00:00,2455.8,2462.58,2455.72,2462.3,0,0
2017-08-14,17:00:00,2462.38,2468.21,2462.09,2466.77,0,0
2017-08-14,18:00:00,2466.71,2467.13,2464.99,2466.44,0,0
2017-08-14,19:00:00,2466.41,2467.61,2464.83,2465.6,0,0
2017-08-14,20:00:00,2465.66,2467.04,2464.98,2466.16,0,0
2017-08-14,21:00:00,2466.31,2466.97,2462.96,2464,0,0
2017-08-14,22:00:00,2463.98,2467.8,2463.17,2465.84,0,0
2017-08-15,16:00:00,2468.66,2468.88,2464.1,2467.22,0,0
2017-08-15,17:00:00,2467.33,2467.73,2461.65,2464.19,0,0
2017-08-15,18:00:00,2464.07,2466.34,2463.42,2463.45,0,0
2017-08-15,19:00:00,2463.46,2466.21,2463.32,2465.16,0,0
2017-08-15,20:00:00,2465.13,2465.16,2462.23,2463.57,0,0
2017-08-15,21:00:00,2463.63,2466.54,2463.59,2466.07,0,0
2017-08-15,22:00:00,2466.02,2468.76,2464.5,2464.61,0,0
2017-08-16,16:00:00,2469.49,2471.33,2468.5,2470.48,0,0
2017-08-16,17:00:00,2470.63,2473.41,2469.87,2472.99,0,0
2017-08-16,18:00:00,2473.09,2473.86,2470.26,2472.85,0,0
2017-08-16,19:00:00,2472.89,2474.86,2470.63,2471.22,0,0
2017-08-16,20:00:00,2471.23,2472.06,2467.01,2468.53,0,0
2017-08-16,21:00:00,2468.65,2471.12,2463.95,2468.02,0,0
2017-08-16,22:00:00,2468.21,2468.75,2466.1,2468.11,0,0
2017-08-17,16:00:00,2462.95,2464.93,2460.19,2460.19,0,0
2017-08-17,17:00:00,2460.38,2460.38,2451.13,2454.15,0,0
2017-08-17,18:00:00,2454.3,2458.87,2450.97,2452.33,0,0
2017-08-17,19:00:00,2452.37,2453.7,2443.72,2445,0,0
2017-08-17,20:00:00,2444.78,2446.63,2442.21,2444.62,0,0
2017-08-17,21:00:00,2444.8,2445.3,2439.85,2441.72,0,0
2017-08-17,22:00:00,2441.71,2441.73,2430.01,2430.01,0,0
2017-08-18,16:00:00,2427.83,2428.39,2420.79,2420.8,0,0
2017-08-18,17:00:00,2420.93,2428.34,2420.93,2425.76,0,0
2017-08-18,18:00:00,2425.77,2435.96,2421.86,2434.58,0,0
2017-08-18,19:00:00,2434.72,2440.27,2431.46,2437.06,0,0
2017-08-18,20:00:00,2437.04,2437.98,2430.02,2430.02,0,0
2017-08-18,21:00:00,2429.88,2433.39,2429.88,2430.95,0,0
2017-08-18,22:00:00,2430.82,2433.24,2425.35,2425.55,0,0
2017-08-21,16:00:00,2425.5,2427.23,2421.4,2421.78,0,0
2017-08-21,17:00:00,2421.85,2424.08,2417.43,2423.14,0,0
2017-08-21,18:00:00,2423.85,2428.85,2421.82,2426.89,0,0
2017-08-21,19:00:00,2426.93,2430.58,2426.93,2428.5,0,0
2017-08-21,20:00:00,2428.51,2428.62,2424.63,2424.71,0,0
2017-08-21,21:00:00,2424.77,2426.26,2423.7,2425.44,0,0
2017-08-21,22:00:00,2425.42,2430.07,2423.05,2428.37,0,0
2017-08-22,16:00:00,2433.75,2443.31,2433.67,2441.39,0,0
2017-08-22,17:00:00,2441.51,2445.05,2441.51,2444.55,0,0
2017-08-22,18:00:00,2445.01,2447.87,2443.28,2447.25,0,0
2017-08-22,19:00:00,2447.22,2449.36,2447.01,2448.15,0,0
2017-08-22,20:00:00,2448.23,2449.51,2447.73,2448.13,0,0
2017-08-22,21:00:00,2448.05,2452.4,2447.69,2451.49,0,0
2017-08-22,22:00:00,2451.47,2454.76,2451.16,2452.51,0,0
2017-08-23,16:00:00,2444.88,2446.79,2441.42,2446.79,0,0
2017-08-23,17:00:00,2446.4,2447.76,2442.81,2445.31,0,0
2017-08-23,18:00:00,2445.19,2448.91,2444.24,2448.08,0,0
2017-08-23,19:00:00,2448.05,2448.85,2445.08,2446.23,0,0
2017-08-23,20:00:00,2446.24,2446.46,2442.74,2443.94,0,0
2017-08-23,21:00:00,2443.97,2447.02,2443.56,2446.33,0,0
2017-08-23,22:00:00,2446.31,2448.52,2444,2444.04,0,0
2017-08-24,16:00:00,2448.18,2450.39,2440.18,2440.56,0,0
2017-08-24,17:00:00,2440.73,2447.34,2438.86,2445.52,0,0
2017-08-24,18:00:00,2445.44,2446.07,2436.21,2440.55,0,0
2017-08-24,19:00:00,2441.01,2442.05,2439.52,2441.06,0,0
2017-08-24,20:00:00,2440.82,2445.06,2440.42,2442.17,0,0
2017-08-24,21:00:00,2442.15,2442.73,2438.89,2441.56,0,0
2017-08-24,22:00:00,2441.55,2442.48,2437.95,2438.97,0,0
2017-08-25,16:00:00,2444.99,2452.17,2444.98,2450.61,0,0
2017-08-25,17:00:00,2450.67,2453.56,2446.42,2447.11,0,0
2017-08-25,18:00:00,2446.61,2446.61,2442.22,2444.19,0,0
2017-08-25,19:00:00,2444.21,2446.71,2444.03,2446.49,0,0
2017-08-25,20:00:00,2446.48,2448.32,2446.17,2446.89,0,0
2017-08-25,21:00:00,2446.93,2448.7,2446.75,2448.36,0,0
2017-08-25,22:00:00,2448.34,2450.25,2443.02,2443.05,0,0
2017-08-28,16:00:00,2447.64,2449.07,2443.82,2444.2,0,0
2017-08-28,17:00:00,2444.19,2445.86,2441.45,2445.64,0,0
2017-08-28,18:00:00,2445.65,2446.22,2442.15,2443.93,0,0
2017-08-28,19:00:00,2443.8,2443.82,2439.05,2440.41,0,0
2017-08-28,20:00:00,2440.4,2442.83,2440.33,2442.63,0,0
2017-08-28,21:00:00,2442.66,2442.83,2441.05,2442.05,0,0
2017-08-28,22:00:00,2442.08,2444.24,2441.08,2444.24,0,0
2017-08-29,16:00:00,2429.73,2436.11,2428.2,2435.65,0,0
2017-08-29,17:00:00,2435.59,2440.85,2432.7,2439.37,0,0
2017-08-29,18:00:00,2439.87,2443.42,2439.26,2441.87,0,0
2017-08-29,19:00:00,2441.8,2444.58,2441.2,2443.49,0,0
2017-08-29,20:00:00,2443.47,2445.3,2442.15,2444.14,0,0
2017-08-29,21:00:00,2444.09,2447.07,2443.65,2446.84,0,0
2017-08-29,22:00:00,2446.85,2449.19,2445.79,2446.3,0,0
2017-08-30,16:00:00,2446.06,2448.9,2443.77,2448.58,0,0
2017-08-30,17:00:00,2448.47,2452.06,2447.26,2452.03,0,0
2017-08-30,18:00:00,2451.81,2453.07,2450.52,2452.45,0,0
2017-08-30,19:00:00,2452.43,2455.28,2451.85,2455.28,0,0
2017-08-30,20:00:00,2455.34,2460.09,2455.33,2459.53,0,0
2017-08-30,21:00:00,2459.49,2460.3,2457.86,2459.44,0,0
2017-08-30,22:00:00,2459.57,2459.66,2454,2457.59,0,0
2017-08-31,16:00:00,2462.65,2467.58,2462.65,2467.28,0,0
2017-08-31,17:00:00,2467.46,2470.22,2465.35,2466.81,0,0
2017-08-31,18:00:00,2466.94,2468.32,2464.34,2467.86,0,0
2017-08-31,19:00:00,2467.9,2470.25,2467.81,2469.28,0,0
2017-08-31,20:00:00,2469.21,2469.77,2468.02,2469.36,0,0
2017-08-31,21:00:00,2469.31,2472.63,2467.88,2472.58,0,0
2017-08-31,22:00:00,2472.49,2474.97,2469.63,2471.65,0,0
2017-09-01,16:00:00,2474.86,2478.26,2474.4,2476.2,0,0
2017-09-01,17:00:00,2476.34,2478.98,2473.99,2478.98,0,0
2017-09-01,18:00:00,2478.32,2479.11,2475.88,2478.24,0,0
2017-09-01,19:00:00,2478.19,2480.14,2477.83,2479.93,0,0
2017-09-01,20:00:00,2479.97,2480.37,2478.55,2478.82,0,0
2017-09-01,21:00:00,2478.83,2479.55,2478.04,2478.63,0,0
2017-09-01,22:00:00,2478.61,2479.37,2476.33,2476.55,0,0
2017-09-05,16:00:00,2470.1,2471.97,2466.54,2470.63,0,0
2017-09-05,17:00:00,2470.42,2471.46,2463.15,2465.14,0,0
2017-09-05,18:00:00,2465.09,2465.68,2461.59,2464.4,0,0
2017-09-05,19:00:00,2464.39,2464.39,2449.91,2452.15,0,0
2017-09-05,20:00:00,2452.19,2454.39,2446.55,2454.21,0,0
2017-09-05,21:00:00,2454.13,2458.07,2453.13,2454.82,0,0
2017-09-05,22:00:00,2455.08,2459.13,2452.88,2457.85,0,0
2017-09-06,16:00:00,2463.92,2466.72,2462.97,2464.53,0,0
2017-09-06,17:00:00,2464.91,2467.41,2459.68,2462.84,0,0
2017-09-06,18:00:00,2463.6,2464.07,2459.2,2462.54,0,0
2017-09-06,19:00:00,2462.69,2465.42,2461.12,2465.17,0,0
2017-09-06,20:00:00,2465.22,2467.17,2465.03,2465.41,0,0
2017-09-06,21:00:00,2465.43,2468.66,2465.4,2467.54,0,0
2017-09-06,22:00:00,2467.52,2469.64,2465.09,2465.54,0,0
2017-09-07,16:00:00,2468.08,2468.61,2464.92,2465.34,0,0
2017-09-07,17:00:00,2465.61,2467.67,2460.54,2466.36,0,0
2017-09-07,18:00:00,2466.27,2467.57,2462.04,2463.14,0,0
2017-09-07,19:00:00,2463.1,2463.93,2460.29,2463.1,0,0
2017-09-07,20:00:00,2463.04,2464.55,2462.38,2463.85,0,0
2017-09-07,21:00:00,2463.83,2465.15,2463.22,2464.73,0,0
2017-09-07,22:00:00,2464.88,2465.55,2461.95,2465.1,0,0
2017-09-08,16:00:00,2461.75,2463.17,2459.47,2463.17,0,0
2017-09-08,17:00:00,2463.37,2464.74,2461.84,2464.6,0,0
2017-09-08,18:00:00,2464.59,2467.1,2463.84,2464.27,0,0
2017-09-08,19:00:00,2464.26,2465.34,2462.28,2464.86,0,0
2017-09-08,20:00:00,2464.85,2464.87,2462.59,2463.6,0,0
2017-09-08,21:00:00,2463.61,2465.48,2462.61,2463.78,0,0
2017-09-08,22:00:00,2463.75,2464.2,2460,2461.43,0,0
2017-09-11,16:00:00,2475.33,2482.28,2475.33,2481.23,0,0
2017-09-11,17:00:00,2481.33,2483.8,2481.02,2481.57,0,0
2017-09-11,18:00:00,2481.55,2485.41,2481.22,2484.88,0,0
2017-09-11,19:00:00,2484.93,2488.92,2484.08,2487.26,0,0
2017-09-11,20:00:00,2487.24,2488.4,2487.16,2487.57,0,0
2017-09-11,21:00:00,2487.78,2488.23,2486.58,2486.58,0,0
2017-09-11,22:00:00,2486.53,2488.11,2486.09,2488.11,0,0
2017-09-12,16:00:00,2491.94,2495.57,2491.94,2493.7,0,0
2017-09-12,17:00:00,2494.21,2494.49,2490.37,2491.8,0,0
2017-09-12,18:00:00,2491.75,2493.64,2491.24,2493.35,0,0
2017-09-12,19:00:00,2493.36,2495.31,2492.84,2495.08,0,0
2017-09-12,20:00:00,2495.04,2496.35,2494,2494.07,0,0
2017-09-12,21:00:00,2494.21,2494.79,2492.45,2493.58,0,0
2017-09-12,22:00:00,2493.6,2496.76,2492.13,2496.48,0,0
2017-09-13,16:00:00,2493.94,2495.74,2492.16,2495.55,0,0
2017-09-13,17:00:00,2495.64,2496.79,2494.62,2495.78,0,0
2017-09-13,18:00:00,2495.64,2497.02,2493.49,2494.67,0,0
2017-09-13,19:00:00,2494.7,2497.22,2494.62,2496.24,0,0
2017-09-13,20:00:00,2496.28,2496.66,2494.93,2495.94,0,0
2017-09-13,21:00:00,2495.36,2496.96,2495.25,2496.42,0,0
2017-09-13,22:00:00,2496.35,2498.37,2495.5,2498.37,0,0
2017-09-14,16:00:00,2493.54,2494.59,2491.43,2494.54,0,0
2017-09-14,17:00:00,2494.76,2496.71,2493.58,2496.16,0,0
2017-09-14,18:00:00,2496.12,2498.3,2495.76,2496.46,0,0
2017-09-14,19:00:00,2496.75,2497.51,2495.02,2496.92,0,0
2017-09-14,20:00:00,2497.04,2497.04,2495.29,2495.35,0,0
2017-09-14,21:00:00,2495.41,2497.15,2495.03,2496.24,0,0
2017-09-14,22:00:00,2496.22,2496.55,2494.68,2495.62,0,0
2017-09-15,16:00:00,2495.27,2496.21,2494.07,2494.07,0,0
2017-09-15,17:00:00,2493.91,2499.24,2493.21,2497.99,0,0
2017-09-15,18:00:00,2498.02,2498.28,2496.8,2498.2,0,0
2017-09-15,19:00:00,2498.19,2498.56,2496.97,2497.04,0,0
2017-09-15,20:00:00,2497.01,2497.76,2496.21,2496.73,0,0
2017-09-15,21:00:00,2496.77,2497.97,2496.47,2497.71,0,0
2017-09-15,22:00:00,2497.79,2500.23,2497.48,2500.23,0,0
2017-09-18,16:00:00,2502.91,2508.2,2501.89,2506.82,0,0
2017-09-18,17:00:00,2506.83,2507.71,2505.46,2505.96,0,0
2017-09-18,18:00:00,2505.92,2507.6,2505.92,2506.15,0,0
2017-09-18,19:00:00,2506.26,2506.75,2504.47,2505.64,0,0
2017-09-18,20:00:00,2505.67,2506.62,2504.66,2505.57,0,0
2017-09-18,21:00:00,2505.56,2505.56,2499.92,2501.91,0,0
2017-09-18,22:00:00,2502.01,2504.91,2502,2503.87,0,0
2017-09-19,16:00:00,2506.35,2507.17,2503.61,2504.28,0,0
2017-09-19,17:00:00,2503.8,2506.66,2503.8,2505.6,0,0
2017-09-19,18:00:00,2505.61,2506.73,2503.19,2506.23,0,0
2017-09-19,19:00:00,2506.21,2507.82,2506.21,2507,0,0
2017-09-19,20:00:00,2506.99,2507.47,2505.96,2507.32,0,0
2017-09-19,21:00:00,2507.3,2507.7,2506.1,2506.44,0,0
2017-09-19,22:00:00,2506.5,2507.81,2506.03,2506.65,0,0
2017-09-20,16:00:00,2506.81,2508.85,2506.57,2507.33,0,0
2017-09-20,17:00:00,2507.25,2507.46,2504.53,2504.97,0,0
2017-09-20,18:00:00,2505.25,2507.89,2504.3,2507.43,0,0
2017-09-20,19:00:00,2507.42,2508.81,2507.03,2508.03,0,0
2017-09-20,20:00:00,2508.02,2508.14,2505.05,2505.52,0,0
2017-09-20,21:00:00,2505.6,2506.11,2496.68,2503.48,0,0
2017-09-20,22:00:00,2503.51,2508.59,2501.84,2508.24,0,0
